scene_id,scene_source_split,scene_partition,scene_has_progress,scene_complete,scene_energy_label,scene_type,instance_id,target_category,source_object_name,state,bad_polygon,usable_for_state_model,rgb_crop_relpath,depth_crop_relpath,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,overlay_dx,overlay_dy,reviewer,notes
kv1__NYUdata__NYU0333,test,train_candidate,1,1,possible_idle_monitor_usage,computer_room,monitor_or_tv_6,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0333__monitor_or_tv_6.png,crops/depth/kv1__NYUdata__NYU0333__monitor_or_tv_6.png,45,107,95,183,50,76,53,115,87,175,0.0,0.0,,
kv1__NYUdata__NYU0333,test,train_candidate,1,1,possible_idle_monitor_usage,computer_room,monitor_or_tv_7,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0333__monitor_or_tv_7.png,crops/depth/kv1__NYUdata__NYU0333__monitor_or_tv_7.png,77,102,121,167,44,65,85,110,113,159,0.0,0.0,,
kv1__NYUdata__NYU0333,test,train_candidate,1,1,possible_idle_monitor_usage,computer_room,monitor_or_tv_8,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0333__monitor_or_tv_8.png,crops/depth/kv1__NYUdata__NYU0333__monitor_or_tv_8.png,329,128,462,256,133,128,337,136,454,248,0.0,0.0,,
kv1__NYUdata__NYU0334,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0334__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0334__monitor_or_tv_1.png,413,157,485,253,72,96,421,165,477,245,0.0,0.0,,
kv1__NYUdata__NYU0334,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_2,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0334__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0334__monitor_or_tv_2.png,498,155,561,237,63,82,506,163,561,229,0.0,0.0,,
kv1__NYUdata__NYU0334,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_3,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0334__monitor_or_tv_3.png,crops/depth/kv1__NYUdata__NYU0334__monitor_or_tv_3.png,39,113,103,172,64,59,47,121,95,164,0.0,0.0,,
kv1__NYUdata__NYU0334,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_4,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0334__monitor_or_tv_4.png,crops/depth/kv1__NYUdata__NYU0334__monitor_or_tv_4.png,111,118,171,173,60,55,119,126,163,165,0.0,0.0,,
kv1__NYUdata__NYU0334,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_5,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0334__monitor_or_tv_5.png,crops/depth/kv1__NYUdata__NYU0334__monitor_or_tv_5.png,179,119,234,171,55,52,187,127,226,163,0.0,0.0,,
kv1__NYUdata__NYU0334,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_6,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0334__monitor_or_tv_6.png,crops/depth/kv1__NYUdata__NYU0334__monitor_or_tv_6.png,339,147,415,228,76,81,347,155,407,220,0.0,0.0,,
kv1__NYUdata__NYU0335,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_1,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0335__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0335__monitor_or_tv_1.png,0,141,29,232,29,91,1,149,21,224,0.0,0.0,,
kv1__NYUdata__NYU0335,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_2,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0335__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0335__monitor_or_tv_2.png,2,143,80,258,78,115,10,151,72,250,0.0,0.0,,
kv1__NYUdata__NYU0335,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_3,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0335__monitor_or_tv_3.png,crops/depth/kv1__NYUdata__NYU0335__monitor_or_tv_3.png,92,122,169,186,77,64,100,130,161,178,0.0,0.0,,
kv1__NYUdata__NYU0335,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_4,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0335__monitor_or_tv_4.png,crops/depth/kv1__NYUdata__NYU0335__monitor_or_tv_4.png,171,118,233,177,62,59,179,126,225,169,0.0,0.0,,
kv1__NYUdata__NYU0335,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_5,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0335__monitor_or_tv_5.png,crops/depth/kv1__NYUdata__NYU0335__monitor_or_tv_5.png,237,113,293,175,56,62,245,121,285,167,0.0,0.0,,
kv1__NYUdata__NYU0335,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_6,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0335__monitor_or_tv_6.png,crops/depth/kv1__NYUdata__NYU0335__monitor_or_tv_6.png,375,113,434,165,59,52,383,121,426,157,0.0,0.0,,
kv1__NYUdata__NYU0335,test,train_candidate,1,0,possible_idle_monitor_usage,computer_room,monitor_or_tv_7,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0335__monitor_or_tv_7.png,crops/depth/kv1__NYUdata__NYU0335__monitor_or_tv_7.png,455,111,531,185,76,74,463,119,523,177,0.0,0.0,,
